session_id,user_id,session_start,session_length_sec
7886,U00784,2026-01-28 00:56:00,2560
7887,U00784,2026-01-31 23:23:00,416
7888,U00784,2026-01-26 09:58:00,709
7889,U00784,2026-01-31 13:31:00,3276
7890,U00784,2026-01-25 19:47:00,2351
7891,U00784,2026-01-30 00:22:00,3268
7892,U00784,2026-02-02 10:01:00,3335
7893,U00784,2026-01-29 16:09:00,1478
7894,U00784,2026-01-27 10:26:00,2554
7895,U00784,2026-01-30 01:20:00,2962
7896,U00784,2026-01-27 09:51:00,1730
7897,U00784,2026-01-31 21:03:00,332
7898,U00784,2026-01-27 21:12:00,3347
7899,U00784,2026-01-26 04:39:00,2307
7900,U00784,2026-01-26 02:31:00,1982
7901,U00784,2026-01-31 11:40:00,2079
7902,U00785,2026-01-15 15:22:00,1611
7903,U00785,2026-01-11 10:19:00,1356
7904,U00785,2026-01-09 23:06:00,1434
7905,U00785,2026-01-15 00:15:00,1038
7906,U00785,2026-01-16 01:37:00,2463
7907,U00785,2026-01-11 21:44:00,648
7908,U00786,2026-01-14 17:15:00,3331
7909,U00786,2026-01-20 10:38:00,2632
7910,U00786,2026-01-15 10:35:00,2242
7911,U00786,2026-01-13 06:31:00,1493
7912,U00786,2026-01-17 04:56:00,2677
7913,U00786,2026-01-20 20:13:00,1398
7914,U00786,2026-01-15 18:36:00,1376
7915,U00786,2026-01-16 01:33:00,924
7916,U00787,2026-01-30 23:34:00,1020
7917,U00787,2026-01-24 03:01:00,566
7918,U00787,2026-01-29 16:01:00,3014
7919,U00787,2026-01-23 20:09:00,2878
7920,U00787,2026-01-27 16:20:00,2305
7921,U00788,2026-01-13 12:43:00,1555
7922,U00788,2026-01-18 14:57:00,1252
7923,U00788,2026-01-13 00:21:00,683
7924,U00788,2026-01-16 14:59:00,3080
7925,U00788,2026-01-19 18:08:00,1795
7926,U00788,2026-01-19 11:09:00,3447
7927,U00789,2026-01-30 03:09:00,1061
7928,U00789,2026-02-02 14:34:00,1185
7929,U00789,2026-01-29 01:18:00,2943
7930,U00789,2026-01-29 14:45:00,1314
7931,U00789,2026-01-30 00:09:00,1865
7932,U00789,2026-02-02 17:58:00,3219
7933,U00789,2026-01-29 12:23:00,2728
7934,U00789,2026-01-31 07:30:00,1416
7935,U00789,2026-02-02 23:56:00,2741
7936,U00789,2026-01-30 22:34:00,2031
7937,U00789,2026-01-26 15:53:00,1486
7938,U00789,2026-01-27 17:43:00,3113
7939,U00789,2026-02-02 15:07:00,2432
7940,U00789,2026-01-30 13:35:00,1414
7941,U00789,2026-01-29 23:28:00,3564
7942,U00789,2026-01-31 21:07:00,3054
7943,U00789,2026-02-03 17:22:00,1363
7944,U00789,2026-01-27 08:35:00,1356
7945,U00789,2026-01-30 07:29:00,3032
7946,U00790,2026-01-07 14:44:00,618
7947,U00790,2026-01-15 19:07:00,1695
7948,U00790,2026-01-09 08:07:00,750
7949,U00790,2026-01-07 18:59:00,3302
7950,U00790,2026-01-11 05:19:00,3536
7951,U00790,2026-01-11 04:07:00,867
7952,U00790,2026-01-10 07:58:00,3060
7953,U00790,2026-01-07 05:56:00,2755
7954,U00790,2026-01-15 02:58:00,1766
7955,U00790,2026-01-14 22:09:00,2714
7956,U00790,2026-01-10 07:42:00,1944
7957,U00790,2026-01-08 02:25:00,2727
7958,U00790,2026-01-14 21:38:00,386
7959,U00790,2026-01-16 08:16:00,614
7960,U00790,2026-01-08 12:02:00,2281
7961,U00790,2026-01-08 12:43:00,2609
7962,U00790,2026-01-13 07:33:00,2790
7963,U00791,2026-01-22 05:49:00,1123
7964,U00791,2026-01-19 02:48:00,322
7965,U00791,2026-01-17 04:40:00,3069
7966,U00791,2026-01-17 02:12:00,2965
7967,U00791,2026-01-21 09:04:00,378
7968,U00791,2026-01-16 08:14:00,1433
7969,U00792,2026-01-30 05:27:00,3314
7970,U00793,2026-01-06 06:23:00,1687
7971,U00793,2026-01-12 23:57:00,846
7972,U00793,2026-01-06 19:57:00,2739
7973,U00793,2026-01-10 21:56:00,1408
7974,U00793,2026-01-13 11:24:00,2888
7975,U00793,2026-01-13 00:55:00,3387
7976,U00793,2026-01-06 15:57:00,1982
7977,U00793,2026-01-12 17:26:00,1001
7978,U00793,2026-01-12 08:05:00,1120
7979,U00794,2026-01-03 02:56:00,2542
7980,U00794,2026-01-12 17:16:00,1175
7981,U00794,2026-01-08 19:33:00,856
7982,U00794,2026-01-09 11:48:00,1017
7983,U00794,2026-01-04 01:36:00,3026
7984,U00794,2026-01-06 18:20:00,2319
7985,U00794,2026-01-06 04:50:00,2483
7986,U00794,2026-01-06 14:48:00,3228
7987,U00794,2026-01-06 15:01:00,2595
7988,U00794,2026-01-08 01:09:00,1045
7989,U00794,2026-01-06 05:28:00,3387
7990,U00794,2026-01-09 19:57:00,998
7991,U00794,2026-01-08 04:33:00,823
7992,U00794,2026-01-08 03:38:00,1323
7993,U00794,2026-01-03 23:42:00,3482
7994,U00794,2026-01-07 18:36:00,750
7995,U00794,2026-01-09 15:32:00,2826
7996,U00795,2026-01-23 12:47:00,1562
7997,U00796,2026-02-06 06:14:00,1886
7998,U00796,2026-02-03 02:26:00,613
7999,U00796,2026-02-01 13:15:00,3246
8000,U00796,2026-02-07 01:40:00,406
8001,U00796,2026-02-06 15:36:00,590
8002,U00796,2026-02-06 09:47:00,1550
8003,U00796,2026-02-01 16:16:00,2336
8004,U00796,2026-02-06 17:53:00,1167
8005,U00797,2026-01-12 02:37:00,627
8006,U00797,2026-01-19 18:20:00,3082
8007,U00797,2026-01-19 22:13:00,2674
8008,U00797,2026-01-15 14:29:00,1430
8009,U00797,2026-01-11 07:14:00,3399
8010,U00797,2026-01-19 23:07:00,2048
8011,U00797,2026-01-15 09:48:00,712
8012,U00797,2026-01-17 09:28:00,1954
8013,U00797,2026-01-15 16:28:00,1899
8014,U00797,2026-01-16 08:03:00,3529
8015,U00798,2026-01-14 23:30:00,555
8016,U00799,2026-01-18 06:35:00,1720
8017,U00799,2026-01-19 06:19:00,648
8018,U00799,2026-01-26 00:30:00,2418
8019,U00799,2026-01-23 00:01:00,3276
8020,U00800,2026-01-21 02:25:00,2526
8021,U00800,2026-01-22 22:14:00,503
8022,U00800,2026-01-23 16:27:00,1647
8023,U00800,2026-01-21 22:40:00,3254
8024,U00800,2026-01-16 13:10:00,2026
8025,U00800,2026-01-16 15:07:00,1483
8026,U00800,2026-01-23 20:58:00,1776
8027,U00800,2026-01-24 03:18:00,1800
8028,U00800,2026-01-15 06:47:00,1412
8029,U00800,2026-01-19 21:57:00,1560
8030,U00800,2026-01-22 13:07:00,1613
8031,U00800,2026-01-24 09:37:00,2880
8032,U00800,2026-01-20 04:05:00,1646
8033,U00800,2026-01-17 05:28:00,846
8034,U00800,2026-01-17 19:54:00,3481
8035,U00800,2026-01-16 13:26:00,1333
8036,U00800,2026-01-24 21:20:00,3040
8037,U00800,2026-01-16 13:25:00,1996
8038,U00801,2026-01-15 00:34:00,2298
8039,U00801,2026-01-17 08:10:00,1903
8040,U00801,2026-01-12 04:20:00,2148
8041,U00802,2026-01-13 16:55:00,2633
8042,U00802,2026-01-18 00:06:00,1522
8043,U00802,2026-01-16 10:58:00,3284
8044,U00802,2026-01-16 00:51:00,2590
8045,U00802,2026-01-14 16:09:00,408
8046,U00802,2026-01-17 01:05:00,3381
8047,U00802,2026-01-18 15:00:00,513
8048,U00802,2026-01-12 12:38:00,3213
8049,U00803,2026-01-11 17:20:00,822
8050,U00803,2026-01-14 22:09:00,1287
8051,U00803,2026-01-17 20:48:00,1055
8052,U00803,2026-01-18 14:17:00,2888
8053,U00803,2026-01-15 14:28:00,3225
8054,U00803,2026-01-10 07:51:00,1894
8055,U00803,2026-01-15 22:03:00,2431
8056,U00804,2026-01-28 16:48:00,1617
8057,U00804,2026-02-02 19:28:00,838
8058,U00804,2026-01-26 09:34:00,2102
8059,U00804,2026-02-01 17:42:00,429
8060,U00804,2026-01-28 15:49:00,1368
8061,U00804,2026-02-02 14:07:00,1738
8062,U00804,2026-01-26 16:42:00,2612
8063,U00804,2026-02-02 10:16:00,2169
8064,U00804,2026-02-03 19:54:00,705
8065,U00804,2026-01-28 02:40:00,2118
8066,U00804,2026-02-02 00:25:00,382
8067,U00804,2026-02-01 13:13:00,3441
8068,U00805,2026-01-17 13:15:00,3566
8069,U00805,2026-01-20 03:24:00,1196
8070,U00805,2026-01-19 19:48:00,3402
8071,U00806,2026-01-25 14:36:00,1124
8072,U00806,2026-01-21 06:37:00,1782
8073,U00806,2026-01-25 20:46:00,2981
8074,U00806,2026-01-25 13:58:00,899
8075,U00806,2026-01-17 15:37:00,3231
8076,U00806,2026-01-25 06:26:00,3351
8077,U00806,2026-01-26 10:22:00,2437
8078,U00806,2026-01-17 19:22:00,1296
8079,U00806,2026-01-23 21:07:00,721
8080,U00806,2026-01-22 20:18:00,3221
8081,U00806,2026-01-26 00:52:00,3333
8082,U00806,2026-01-22 11:24:00,2526
8083,U00806,2026-01-21 06:14:00,3430
8084,U00806,2026-01-22 21:08:00,3520
8085,U00806,2026-01-22 02:08:00,3594
8086,U00806,2026-01-20 21:07:00,725
8087,U00806,2026-01-18 12:29:00,1043
8088,U00807,2026-01-31 07:58:00,1275
8089,U00807,2026-01-29 00:43:00,2502
8090,U00807,2026-01-31 15:27:00,398
8091,U00807,2026-02-01 02:02:00,411
8092,U00807,2026-02-01 19:13:00,367
8093,U00807,2026-02-06 14:51:00,1931
8094,U00808,2026-01-06 21:49:00,3376
8095,U00808,2026-01-11 03:49:00,459
8096,U00808,2026-01-11 03:05:00,1313
8097,U00808,2026-01-13 20:47:00,1475
8098,U00808,2026-01-08 21:48:00,1792
8099,U00808,2026-01-15 07:15:00,1031
8100,U00808,2026-01-06 21:40:00,2077
8101,U00808,2026-01-07 14:02:00,2751
8102,U00808,2026-01-06 18:57:00,1818
8103,U00808,2026-01-12 05:35:00,1130
8104,U00808,2026-01-14 04:44:00,2476
8105,U00808,2026-01-07 05:14:00,1259
8106,U00808,2026-01-11 01:10:00,2692
8107,U00808,2026-01-07 22:03:00,2523
8108,U00808,2026-01-14 14:43:00,1398
8109,U00808,2026-01-08 17:26:00,2528
8110,U00808,2026-01-10 01:31:00,2381
8111,U00809,2026-01-12 23:07:00,3504
8112,U00809,2026-01-13 06:21:00,2003
8113,U00809,2026-01-12 21:40:00,1479
8114,U00809,2026-01-09 08:54:00,2547
8115,U00809,2026-01-09 08:20:00,758
8116,U00809,2026-01-08 16:09:00,1287
8117,U00810,2026-01-17 18:35:00,1779
8118,U00810,2026-01-16 17:56:00,1958
8119,U00810,2026-01-18 00:03:00,2004
8120,U00810,2026-01-22 21:53:00,2420
8121,U00810,2026-01-22 12:47:00,1270
8122,U00810,2026-01-19 23:36:00,507
8123,U00810,2026-01-17 15:29:00,562
8124,U00810,2026-01-22 03:22:00,2059
8125,U00810,2026-01-17 22:59:00,2710
8126,U00810,2026-01-23 13:08:00,1735
8127,U00810,2026-01-16 02:21:00,3144
8128,U00810,2026-01-15 00:36:00,2392
8129,U00811,2026-01-17 05:00:00,587
8130,U00811,2026-01-14 04:28:00,3138
8131,U00811,2026-01-18 09:40:00,1565
8132,U00811,2026-01-20 05:53:00,2119
8133,U00811,2026-01-20 01:10:00,1134
8134,U00811,2026-01-16 18:04:00,2962
8135,U00811,2026-01-16 23:36:00,2876
8136,U00811,2026-01-13 03:10:00,2047
8137,U00811,2026-01-21 22:04:00,3296
8138,U00811,2026-01-13 13:34:00,1897
8139,U00811,2026-01-14 17:46:00,3439
8140,U00811,2026-01-16 03:22:00,2325
8141,U00811,2026-01-18 01:48:00,3315
8142,U00811,2026-01-21 20:48:00,1036
8143,U00812,2026-01-13 15:31:00,902
8144,U00812,2026-01-11 21:44:00,790
8145,U00812,2026-01-10 19:58:00,1941
8146,U00812,2026-01-08 12:39:00,1465
8147,U00812,2026-01-08 04:57:00,1793
8148,U00812,2026-01-08 13:34:00,1102
8149,U00812,2026-01-12 15:27:00,3298
8150,U00812,2026-01-13 14:03:00,3294
8151,U00812,2026-01-15 21:11:00,2489
8152,U00812,2026-01-09 13:42:00,521
8153,U00812,2026-01-08 20:07:00,1687
8154,U00812,2026-01-08 16:33:00,1511
8155,U00812,2026-01-08 20:04:00,3570
8156,U00812,2026-01-13 18:13:00,897
8157,U00812,2026-01-15 08:04:00,2898
8158,U00813,2026-01-18 17:13:00,2350
8159,U00813,2026-01-15 01:06:00,3052
8160,U00813,2026-01-10 22:21:00,2445
8161,U00814,2026-01-16 16:11:00,3000
8162,U00814,2026-01-11 06:14:00,351
8163,U00814,2026-01-13 00:40:00,3163
8164,U00814,2026-01-15 17:16:00,3247
8165,U00814,2026-01-16 12:22:00,2390
8166,U00814,2026-01-09 09:59:00,904
8167,U00814,2026-01-14 06:48:00,1876
8168,U00814,2026-01-11 10:32:00,2424
8169,U00814,2026-01-17 08:49:00,982
8170,U00814,2026-01-10 07:44:00,1122
8171,U00814,2026-01-12 09:07:00,3558
8172,U00815,2026-01-25 00:51:00,787
8173,U00815,2026-01-20 23:39:00,2439
8174,U00815,2026-01-22 11:58:00,1467
8175,U00815,2026-01-24 13:34:00,1646
8176,U00815,2026-01-25 03:36:00,2024
8177,U00815,2026-01-19 13:22:00,1000
8178,U00815,2026-01-24 07:48:00,2309
8179,U00815,2026-01-24 06:05:00,2236
8180,U00815,2026-01-22 15:19:00,2908
8181,U00815,2026-01-24 16:06:00,962
8182,U00815,2026-01-18 23:39:00,1718
8183,U00815,2026-01-20 18:18:00,3469
8184,U00815,2026-01-22 23:13:00,2656
8185,U00815,2026-01-22 02:55:00,527
8186,U00815,2026-01-24 22:45:00,2285
8187,U00815,2026-01-21 17:00:00,2011
8188,U00815,2026-01-24 07:20:00,3108
8189,U00815,2026-01-20 18:24:00,1684
8190,U00816,2026-02-02 16:37:00,2633
8191,U00816,2026-02-05 19:06:00,3153
8192,U00816,2026-02-05 23:14:00,3480
8193,U00816,2026-01-29 00:35:00,1413
8194,U00816,2026-02-05 21:59:00,3060
8195,U00816,2026-02-03 10:18:00,469
8196,U00816,2026-01-28 14:27:00,719
8197,U00816,2026-01-28 09:32:00,2259
8198,U00817,2026-01-27 21:26:00,3146
8199,U00817,2026-01-26 04:05:00,1912
8200,U00817,2026-01-28 18:36:00,2126
8201,U00818,2026-01-06 22:42:00,2247
8202,U00818,2026-01-05 03:56:00,1464
8203,U00818,2026-01-04 11:18:00,878
8204,U00818,2026-01-11 02:09:00,2333
8205,U00818,2026-01-10 00:10:00,556
8206,U00818,2026-01-02 15:43:00,1717
8207,U00818,2026-01-02 14:41:00,318
8208,U00818,2026-01-06 08:24:00,1357
8209,U00818,2026-01-02 02:13:00,2846
8210,U00818,2026-01-08 10:46:00,984
8211,U00818,2026-01-06 22:53:00,2366
8212,U00818,2026-01-04 01:58:00,601
8213,U00818,2026-01-04 20:35:00,655
8214,U00818,2026-01-08 22:24:00,2570
8215,U00818,2026-01-09 20:14:00,3342
8216,U00819,2026-01-10 22:30:00,3498
8217,U00819,2026-01-08 17:47:00,818
8218,U00819,2026-01-06 08:48:00,1644
8219,U00819,2026-01-14 13:17:00,1281
8220,U00819,2026-01-09 15:21:00,3268
8221,U00819,2026-01-13 21:50:00,481
8222,U00819,2026-01-07 01:36:00,862
8223,U00819,2026-01-14 15:54:00,2368
8224,U00819,2026-01-12 13:24:00,2923
8225,U00819,2026-01-05 06:42:00,1447
8226,U00819,2026-01-09 19:02:00,2176
8227,U00819,2026-01-14 11:32:00,2034
8228,U00819,2026-01-12 13:59:00,2450
8229,U00819,2026-01-07 19:13:00,1052
8230,U00819,2026-01-10 19:40:00,2772
8231,U00820,2026-02-02 15:36:00,1641
8232,U00820,2026-02-06 14:30:00,2537
8233,U00820,2026-02-01 23:54:00,2269
8234,U00820,2026-01-30 00:51:00,1769
8235,U00820,2026-02-01 23:25:00,2721
8236,U00820,2026-02-03 06:14:00,688
8237,U00820,2026-02-06 11:13:00,2189
8238,U00820,2026-02-01 06:43:00,892
8239,U00820,2026-02-01 12:11:00,2852
8240,U00820,2026-01-31 05:18:00,3438
8241,U00820,2026-02-02 12:25:00,497
8242,U00820,2026-01-31 04:57:00,1603
8243,U00820,2026-01-29 08:17:00,2206
8244,U00820,2026-02-03 21:55:00,506
8245,U00820,2026-02-06 04:53:00,2263
8246,U00820,2026-01-30 00:28:00,2526
8247,U00820,2026-02-06 20:15:00,2691
8248,U00820,2026-01-29 10:25:00,577
8249,U00820,2026-01-31 08:48:00,2433
8250,U00821,2026-01-13 11:32:00,1660
8251,U00821,2026-01-05 05:14:00,524
8252,U00821,2026-01-11 17:57:00,2217
8253,U00821,2026-01-09 01:07:00,1942
8254,U00821,2026-01-12 19:38:00,3443
8255,U00822,2026-01-07 23:02:00,1600
8256,U00822,2026-01-08 22:16:00,3476
8257,U00822,2026-01-15 19:11:00,2547
8258,U00822,2026-01-06 05:31:00,2894
8259,U00822,2026-01-07 21:55:00,2413
8260,U00822,2026-01-13 10:56:00,2751
8261,U00822,2026-01-10 10:17:00,895
8262,U00822,2026-01-13 02:25:00,3108
8263,U00822,2026-01-07 23:45:00,424
8264,U00822,2026-01-07 22:35:00,779
8265,U00822,2026-01-15 11:51:00,2270
8266,U00822,2026-01-15 11:54:00,1721
8267,U00822,2026-01-15 13:34:00,3401
8268,U00822,2026-01-13 02:11:00,530
8269,U00822,2026-01-13 16:21:00,3310
8270,U00823,2026-01-28 23:29:00,3255
8271,U00823,2026-01-23 16:04:00,2795
8272,U00823,2026-01-22 02:05:00,854
8273,U00823,2026-01-24 08:08:00,2959
8274,U00823,2026-01-24 22:52:00,2855
8275,U00824,2026-01-17 06:24:00,1011
8276,U00824,2026-01-08 18:58:00,2799
8277,U00824,2026-01-14 18:36:00,2868
8278,U00824,2026-01-16 08:57:00,1756
8279,U00824,2026-01-17 02:24:00,1391
8280,U00824,2026-01-10 12:12:00,1604
8281,U00824,2026-01-12 08:32:00,2987
8282,U00824,2026-01-08 07:11:00,2738
8283,U00824,2026-01-17 06:38:00,1107
8284,U00825,2026-01-23 02:53:00,1368
8285,U00825,2026-01-22 19:24:00,2886
8286,U00825,2026-01-24 12:00:00,2397
8287,U00825,2026-01-18 21:32:00,1463
8288,U00825,2026-01-20 04:35:00,3402
8289,U00825,2026-01-23 11:54:00,2258
8290,U00825,2026-01-16 13:29:00,1772
8291,U00825,2026-01-20 00:33:00,754
8292,U00825,2026-01-19 19:23:00,3049
8293,U00825,2026-01-17 16:21:00,2708
8294,U00825,2026-01-23 02:31:00,2269
8295,U00826,2026-01-20 22:02:00,1852
8296,U00826,2026-01-20 03:30:00,531
8297,U00826,2026-01-18 11:34:00,666
8298,U00826,2026-01-13 09:31:00,1502
8299,U00827,2026-01-09 15:29:00,1339
8300,U00827,2026-01-02 23:45:00,2641
8301,U00827,2026-01-02 02:50:00,1355
8302,U00827,2026-01-07 20:38:00,2306
8303,U00828,2026-01-23 09:42:00,3349
8304,U00828,2026-01-29 09:59:00,1145
8305,U00828,2026-01-23 21:24:00,2329
8306,U00828,2026-01-27 05:41:00,1253
8307,U00828,2026-01-27 18:17:00,1925
8308,U00828,2026-01-27 03:53:00,1698
8309,U00828,2026-01-22 10:40:00,1657
8310,U00828,2026-01-25 10:06:00,839
8311,U00828,2026-01-23 17:38:00,1767
8312,U00828,2026-01-28 05:17:00,642
8313,U00828,2026-01-24 10:36:00,378
8314,U00828,2026-01-22 04:41:00,3022
8315,U00828,2026-01-30 03:10:00,943
8316,U00828,2026-01-31 19:56:00,3026
8317,U00829,2026-01-25 12:29:00,1041
8318,U00830,2026-01-19 01:29:00,2014
8319,U00830,2026-01-26 21:26:00,947
8320,U00830,2026-01-19 04:02:00,3010
8321,U00830,2026-01-26 03:38:00,308
8322,U00830,2026-01-22 00:12:00,2098
8323,U00831,2026-01-16 20:48:00,989
8324,U00831,2026-01-13 18:10:00,976
8325,U00831,2026-01-13 03:03:00,1304
8326,U00831,2026-01-08 16:42:00,2802
8327,U00831,2026-01-12 15:01:00,1853
8328,U00831,2026-01-09 04:03:00,2285
8329,U00831,2026-01-09 03:57:00,2692
8330,U00831,2026-01-10 05:09:00,1884
8331,U00831,2026-01-12 00:31:00,591
8332,U00831,2026-01-13 04:51:00,1942
8333,U00831,2026-01-12 23:25:00,877
8334,U00832,2026-01-30 20:23:00,2952
8335,U00832,2026-01-30 16:33:00,2879
8336,U00832,2026-01-25 23:42:00,1283
8337,U00832,2026-02-03 09:21:00,3381
8338,U00832,2026-01-29 00:58:00,3459
8339,U00832,2026-02-01 13:50:00,1088
8340,U00832,2026-02-01 21:17:00,1041
8341,U00832,2026-01-29 05:00:00,3001
8342,U00832,2026-01-28 22:44:00,1407
8343,U00832,2026-01-25 21:22:00,2707
8344,U00833,2026-01-19 05:46:00,2126
8345,U00833,2026-01-21 01:35:00,2177
8346,U00833,2026-01-20 21:11:00,1183
8347,U00833,2026-01-18 23:45:00,903
8348,U00833,2026-01-19 12:49:00,3046
8349,U00833,2026-01-17 02:03:00,3540
8350,U00833,2026-01-14 00:12:00,1099
8351,U00833,2026-01-19 15:44:00,2547
8352,U00833,2026-01-14 21:02:00,2650
8353,U00833,2026-01-17 12:17:00,475
8354,U00833,2026-01-17 08:54:00,1617
8355,U00833,2026-01-17 21:59:00,1974
8356,U00834,2026-01-11 21:04:00,3477
8357,U00834,2026-01-05 15:30:00,984
8358,U00834,2026-01-04 02:02:00,1358
8359,U00834,2026-01-13 16:27:00,1139
8360,U00834,2026-01-07 10:36:00,646
8361,U00834,2026-01-08 08:31:00,1148
8362,U00834,2026-01-13 08:54:00,3257
8363,U00834,2026-01-08 11:03:00,1341
8364,U00834,2026-01-11 17:32:00,1974
8365,U00834,2026-01-05 10:39:00,3488
8366,U00834,2026-01-07 21:52:00,2041
8367,U00834,2026-01-11 00:41:00,3531
8368,U00834,2026-01-06 19:08:00,2560
8369,U00834,2026-01-06 13:55:00,1001
8370,U00835,2026-01-07 15:01:00,3466
8371,U00835,2026-01-11 15:18:00,2863
8372,U00835,2026-01-08 16:36:00,3340
8373,U00835,2026-01-11 17:45:00,2120
8374,U00835,2026-01-08 23:46:00,3102
8375,U00835,2026-01-07 06:55:00,3426
8376,U00835,2026-01-08 14:40:00,1753
8377,U00835,2026-01-08 22:37:00,3088
8378,U00835,2026-01-09 00:29:00,1840
8379,U00835,2026-01-05 12:33:00,1576
8380,U00835,2026-01-07 22:24:00,3410
8381,U00835,2026-01-04 23:54:00,2839
8382,U00835,2026-01-09 07:58:00,1082
8383,U00835,2026-01-10 15:48:00,1307
8384,U00835,2026-01-11 09:41:00,519
8385,U00836,2026-01-06 04:49:00,679
8386,U00836,2026-01-11 13:23:00,1678
8387,U00836,2026-01-12 01:19:00,365
8388,U00836,2026-01-13 06:38:00,646
8389,U00837,2026-01-28 00:58:00,1077
8390,U00837,2026-02-03 11:53:00,3324
8391,U00837,2026-01-30 01:54:00,1285
8392,U00837,2026-01-29 02:05:00,1925
8393,U00837,2026-02-01 08:19:00,1128
8394,U00837,2026-02-02 10:25:00,1497
8395,U00837,2026-01-31 18:35:00,2018
8396,U00837,2026-01-28 20:28:00,2710
8397,U00837,2026-01-30 08:17:00,836
8398,U00837,2026-02-06 00:15:00,3328
8399,U00837,2026-01-31 10:19:00,599
8400,U00837,2026-01-30 05:02:00,891
8401,U00837,2026-01-31 15:13:00,1079
8402,U00837,2026-02-05 22:19:00,1823
8403,U00837,2026-02-02 06:05:00,3000
8404,U00837,2026-02-02 06:35:00,1103
8405,U00838,2026-01-26 18:34:00,414
8406,U00838,2026-01-20 06:12:00,1149
8407,U00838,2026-01-28 12:36:00,1621
8408,U00838,2026-01-24 07:49:00,3499
8409,U00838,2026-01-20 23:56:00,2556
8410,U00838,2026-01-20 22:09:00,1514
8411,U00838,2026-01-23 07:36:00,748
8412,U00839,2026-02-07 14:33:00,766
8413,U00839,2026-02-05 23:30:00,427
8414,U00839,2026-02-05 12:12:00,1567
8415,U00839,2026-02-06 17:22:00,1719
8416,U00840,2026-01-21 21:44:00,2904
8417,U00840,2026-01-17 00:47:00,2909
8418,U00840,2026-01-12 13:31:00,358
8419,U00840,2026-01-12 01:42:00,1145
8420,U00840,2026-01-13 03:02:00,2764
8421,U00841,2026-01-25 10:54:00,736
8422,U00841,2026-01-31 15:10:00,1770
8423,U00841,2026-01-22 22:46:00,2774
8424,U00841,2026-01-23 17:02:00,2587
8425,U00841,2026-01-23 21:59:00,2634
8426,U00841,2026-01-30 12:05:00,636
8427,U00841,2026-01-22 22:21:00,502
8428,U00841,2026-01-28 15:03:00,3428
8429,U00841,2026-01-25 15:14:00,2627
8430,U00841,2026-01-30 22:08:00,765
8431,U00842,2026-01-10 04:25:00,2594
8432,U00843,2026-02-02 14:13:00,2600
8433,U00843,2026-01-31 16:10:00,1895
8434,U00843,2026-02-03 15:02:00,2454
8435,U00843,2026-02-05 22:40:00,3289
8436,U00843,2026-01-28 01:23:00,1440
8437,U00843,2026-02-03 20:42:00,2061
8438,U00843,2026-01-31 15:00:00,3473
8439,U00843,2026-01-27 07:35:00,958
8440,U00843,2026-01-31 13:10:00,1150
8441,U00843,2026-02-05 21:50:00,440
8442,U00843,2026-02-01 04:52:00,2229
8443,U00843,2026-01-29 03:24:00,1801
8444,U00843,2026-01-28 04:50:00,410
8445,U00843,2026-01-30 06:12:00,495
8446,U00844,2026-01-15 14:46:00,1223
8447,U00844,2026-01-14 01:47:00,2382
8448,U00844,2026-01-16 17:47:00,954
8449,U00844,2026-01-12 16:37:00,2763
8450,U00844,2026-01-17 04:44:00,1770
8451,U00844,2026-01-15 00:26:00,2574
8452,U00844,2026-01-14 23:11:00,1147
8453,U00844,2026-01-18 00:17:00,3576
8454,U00844,2026-01-18 09:45:00,456
8455,U00844,2026-01-19 02:13:00,2811
8456,U00844,2026-01-18 19:15:00,3088
8457,U00844,2026-01-11 01:22:00,3276
8458,U00844,2026-01-13 14:25:00,503
8459,U00844,2026-01-11 08:16:00,741
8460,U00844,2026-01-11 21:55:00,1448
8461,U00845,2026-02-01 19:58:00,2207
8462,U00845,2026-01-30 01:19:00,3159
8463,U00845,2026-01-28 22:08:00,1667
8464,U00845,2026-02-04 18:34:00,3209
8465,U00845,2026-02-03 22:37:00,3359
8466,U00845,2026-01-30 16:52:00,2824
8467,U00845,2026-02-01 14:04:00,2932
8468,U00846,2026-01-19 12:57:00,1576
8469,U00846,2026-01-24 18:01:00,1722
8470,U00846,2026-01-27 08:44:00,692
8471,U00846,2026-01-21 20:45:00,1695
8472,U00846,2026-01-27 14:52:00,1283
8473,U00846,2026-01-25 14:16:00,319
8474,U00846,2026-01-19 03:47:00,318
8475,U00847,2026-01-09 14:48:00,2183
8476,U00847,2026-01-12 02:26:00,2016
8477,U00847,2026-01-14 07:09:00,1147
8478,U00847,2026-01-14 03:17:00,3344
8479,U00847,2026-01-11 06:08:00,1563
8480,U00848,2026-02-02 08:37:00,2118
8481,U00848,2026-02-05 09:20:00,2187
8482,U00849,2026-01-03 16:56:00,2650
8483,U00849,2026-01-06 20:30:00,2630
8484,U00849,2026-01-08 09:18:00,2696
8485,U00849,2026-01-11 11:09:00,557
8486,U00849,2026-01-09 17:30:00,2304
8487,U00849,2026-01-09 02:24:00,2934
8488,U00849,2026-01-12 19:04:00,1100
8489,U00849,2026-01-07 06:21:00,3123
8490,U00850,2026-01-19 05:26:00,1714
8491,U00851,2026-01-18 01:23:00,2493
8492,U00851,2026-01-21 22:37:00,2771
8493,U00851,2026-01-17 11:00:00,3110
8494,U00851,2026-01-21 05:46:00,2245
8495,U00851,2026-01-20 02:12:00,913
8496,U00851,2026-01-22 02:50:00,2987
8497,U00851,2026-01-22 04:21:00,793
8498,U00851,2026-01-16 15:02:00,589
