user_id,level,attempt,result,playtime_sec,event_time
U00756,10,3,fail,176,2026-01-25
U00756,10,4,complete,175,2026-01-01
U00757,1,1,fail,167,2026-01-05
U00757,1,2,complete,123,2026-01-22
U00757,2,1,complete,250,2026-01-28
U00757,3,1,fail,374,2026-01-18
U00757,3,2,fail,78,2026-01-01
U00757,3,3,fail,233,2026-01-10
U00757,3,4,complete,74,2026-01-05
U00757,4,1,complete,166,2026-01-20
U00757,5,1,fail,286,2026-01-16
U00757,5,2,fail,352,2026-01-18
U00757,5,3,fail,147,2026-01-29
U00757,5,4,complete,388,2026-01-12
U00757,6,1,complete,272,2026-01-27
U00757,7,1,fail,103,2026-01-06
U00757,7,2,fail,243,2026-01-28
U00757,7,3,fail,136,2026-01-07
U00757,7,4,fail,147,2026-01-29
U00757,7,5,fail,247,2026-01-26
U00757,7,6,fail,110,2026-01-17
U00757,7,7,complete,313,2026-01-01
U00757,8,1,complete,181,2026-01-11
U00757,9,1,fail,293,2026-01-29
U00757,9,2,fail,337,2026-01-16
U00757,9,3,complete,140,2026-01-10
U00757,10,1,fail,135,2026-01-10
U00757,10,2,fail,281,2026-01-03
U00757,10,3,complete,85,2026-01-22
U00758,1,1,complete,44,2026-01-10
U00758,2,1,complete,190,2026-01-07
U00758,3,1,complete,387,2026-01-21
U00758,4,1,fail,194,2026-01-29
U00758,4,2,fail,176,2026-01-11
U00758,4,3,fail,385,2026-01-18
U00758,4,4,complete,105,2026-01-18
U00758,5,1,complete,155,2026-01-16
U00758,6,1,complete,77,2026-01-12
U00758,7,1,complete,53,2026-01-12
U00758,8,1,complete,329,2026-01-21
U00758,9,1,fail,358,2026-01-10
U00758,9,2,fail,124,2026-01-10
U00758,9,3,fail,102,2026-01-25
U00758,9,4,complete,158,2026-01-18
U00758,10,1,fail,175,2026-01-30
U00758,10,2,fail,238,2026-01-30
U00758,10,3,fail,77,2026-01-28
U00758,10,4,complete,69,2026-01-23
U00759,1,1,fail,113,2026-01-07
U00759,1,2,complete,364,2026-01-10
U00759,2,1,fail,374,2026-01-13
U00759,2,2,fail,46,2026-01-24
U00759,2,3,complete,355,2026-01-09
U00759,3,1,fail,74,2026-01-29
U00759,3,2,fail,73,2026-01-08
U00759,3,3,complete,361,2026-01-30
U00759,4,1,fail,171,2026-01-21
U00759,4,2,fail,152,2026-01-01
U00759,4,3,complete,68,2026-01-16
U00759,5,1,fail,204,2026-01-09
U00759,5,2,complete,102,2026-01-15
U00759,6,1,fail,286,2026-01-08
U00759,6,2,complete,262,2026-01-26
U00759,7,1,complete,164,2026-01-25
U00759,8,1,complete,75,2026-01-12
U00759,9,1,fail,142,2026-01-19
U00759,9,2,fail,273,2026-01-30
U00759,9,3,fail,167,2026-01-01
U00759,9,4,complete,343,2026-01-13
U00759,10,1,complete,387,2026-01-27
U00760,1,1,complete,154,2026-01-24
U00760,2,1,fail,301,2026-01-25
U00760,2,2,fail,260,2026-01-04
U00760,2,3,complete,182,2026-01-01
U00760,3,1,complete,183,2026-01-21
U00760,4,1,complete,276,2026-01-17
U00760,5,1,fail,329,2026-01-11
U00760,5,2,fail,317,2026-01-19
U00760,5,3,complete,216,2026-01-15
U00760,6,1,fail,244,2026-01-08
U00760,6,2,complete,312,2026-01-08
U00760,7,1,complete,157,2026-01-22
U00760,8,1,complete,297,2026-01-16
U00760,9,1,complete,200,2026-01-29
U00760,10,1,fail,288,2026-01-06
U00760,10,2,complete,140,2026-01-13
U00761,1,1,complete,346,2026-01-11
U00761,2,1,fail,372,2026-01-17
U00761,2,2,complete,209,2026-01-28
U00761,3,1,fail,269,2026-01-30
U00761,3,2,fail,235,2026-01-14
U00761,3,3,fail,254,2026-01-05
U00761,3,4,fail,382,2026-01-08
U00761,3,5,fail,306,2026-01-07
U00761,3,6,fail,149,2026-01-09
U00761,3,7,fail,399,2026-01-02
U00761,3,8,complete,303,2026-01-01
U00761,4,1,complete,197,2026-01-24
U00761,5,1,complete,293,2026-01-20
U00761,6,1,fail,295,2026-01-13
U00761,6,2,complete,129,2026-01-13
U00761,7,1,fail,176,2026-01-19
U00761,7,2,fail,213,2026-01-19
U00761,7,3,fail,193,2026-01-05
U00761,7,4,complete,44,2026-01-21
U00761,8,1,complete,333,2026-01-08
U00761,9,1,fail,128,2026-01-07
U00761,9,2,complete,208,2026-01-26
U00761,10,1,complete,237,2026-01-19
U00762,1,1,complete,92,2026-01-01
U00762,2,1,complete,50,2026-01-24
U00762,3,1,fail,260,2026-01-22
U00762,3,2,fail,383,2026-01-28
U00762,3,3,fail,286,2026-01-18
U00762,3,4,complete,342,2026-01-17
U00762,4,1,fail,86,2026-01-20
U00762,4,2,complete,163,2026-01-25
U00762,5,1,complete,316,2026-01-15
U00762,6,1,complete,314,2026-01-18
U00762,7,1,complete,145,2026-01-30
U00762,8,1,complete,380,2026-01-21
U00762,9,1,complete,168,2026-01-22
U00762,10,1,fail,77,2026-01-19
U00762,10,2,fail,132,2026-01-18
U00762,10,3,fail,214,2026-01-26
U00762,10,4,complete,293,2026-01-16
U00763,1,1,complete,254,2026-01-28
U00763,2,1,fail,355,2026-01-05
U00763,2,2,fail,247,2026-01-29
U00763,2,3,complete,168,2026-01-08
U00763,3,1,fail,270,2026-01-07
U00763,3,2,complete,115,2026-01-25
U00763,4,1,fail,210,2026-01-29
U00763,4,2,fail,333,2026-01-26
U00763,4,3,fail,172,2026-01-12
U00763,4,4,complete,204,2026-01-15
U00763,5,1,complete,315,2026-01-30
U00763,6,1,fail,226,2026-01-04
U00763,6,2,fail,286,2026-01-09
U00763,6,3,complete,47,2026-01-14
U00763,7,1,fail,79,2026-01-09
U00763,7,2,fail,97,2026-01-07
U00763,7,3,complete,126,2026-01-14
U00763,8,1,fail,337,2026-01-07
U00763,8,2,complete,107,2026-01-12
U00763,9,1,fail,185,2026-01-07
U00763,9,2,fail,196,2026-01-24
U00763,9,3,complete,355,2026-01-06
U00763,10,1,fail,112,2026-01-15
U00763,10,2,fail,116,2026-01-25
U00763,10,3,fail,202,2026-01-26
U00763,10,4,complete,316,2026-01-24
U00764,1,1,complete,95,2026-01-30
U00764,2,1,complete,197,2026-01-25
U00764,3,1,fail,121,2026-01-09
U00764,3,2,fail,371,2026-01-21
U00764,3,3,fail,323,2026-01-28
U00764,3,4,fail,318,2026-01-27
U00764,3,5,fail,201,2026-01-28
U00764,3,6,complete,51,2026-01-02
U00764,4,1,complete,390,2026-01-29
U00764,5,1,complete,173,2026-01-07
U00764,6,1,complete,319,2026-01-25
U00764,7,1,complete,349,2026-01-10
U00764,8,1,fail,370,2026-01-17
U00764,8,2,fail,108,2026-01-06
U00764,8,3,complete,99,2026-01-14
U00764,9,1,complete,396,2026-01-05
U00764,10,1,complete,79,2026-01-09
U00765,1,1,fail,234,2026-01-10
U00765,1,2,complete,305,2026-01-21
U00765,2,1,complete,357,2026-01-06
U00765,3,1,fail,284,2026-01-29
U00765,3,2,complete,307,2026-01-06
U00765,4,1,complete,103,2026-01-23
U00765,5,1,complete,286,2026-01-13
U00765,6,1,fail,117,2026-01-04
U00765,6,2,fail,116,2026-01-03
U00765,6,3,fail,136,2026-01-25
U00765,6,4,fail,398,2026-01-25
U00765,6,5,fail,290,2026-01-24
U00765,6,6,complete,218,2026-01-16
U00765,7,1,fail,317,2026-01-15
U00765,7,2,fail,148,2026-01-26
U00765,7,3,complete,113,2026-01-09
U00765,8,1,fail,128,2026-01-25
U00765,8,2,complete,277,2026-01-04
U00765,9,1,fail,270,2026-01-07
U00765,9,2,fail,355,2026-01-26
U00765,9,3,fail,316,2026-01-05
U00765,9,4,fail,102,2026-01-16
U00765,9,5,complete,203,2026-01-06
U00765,10,1,fail,97,2026-01-16
U00765,10,2,complete,213,2026-01-23
U00766,1,1,fail,139,2026-01-07
U00766,1,2,fail,72,2026-01-14
U00766,1,3,fail,181,2026-01-22
U00766,1,4,fail,123,2026-01-25
U00766,1,5,fail,205,2026-01-11
U00766,1,6,fail,199,2026-01-29
U00766,1,7,complete,144,2026-01-14
U00766,2,1,fail,227,2026-01-04
U00766,2,2,complete,113,2026-01-07
U00766,3,1,fail,342,2026-01-04
U00766,3,2,fail,77,2026-01-04
U00766,3,3,fail,54,2026-01-20
U00766,3,4,fail,265,2026-01-13
U00766,3,5,fail,309,2026-01-09
U00766,3,6,fail,216,2026-01-22
U00766,3,7,drop,300,2026-01-12
U00767,1,1,complete,184,2026-01-30
U00767,2,1,complete,290,2026-01-22
U00767,3,1,complete,216,2026-01-10
U00767,4,1,complete,101,2026-01-23
U00767,5,1,fail,248,2026-01-07
U00767,5,2,complete,211,2026-01-09
U00767,6,1,fail,119,2026-01-28
U00767,6,2,fail,346,2026-01-07
U00767,6,3,complete,399,2026-01-10
U00767,7,1,complete,202,2026-01-14
U00767,8,1,fail,285,2026-01-03
U00767,8,2,fail,314,2026-01-10
U00767,8,3,fail,367,2026-01-29
U00767,8,4,complete,328,2026-01-06
U00767,9,1,fail,385,2026-01-06
U00767,9,2,fail,54,2026-01-02
U00767,9,3,fail,216,2026-01-11
U00767,9,4,complete,213,2026-01-19
U00767,10,1,complete,43,2026-01-18
U00768,1,1,fail,336,2026-01-05
U00768,1,2,fail,48,2026-01-07
U00768,1,3,complete,312,2026-01-03
U00768,2,1,complete,187,2026-01-20
U00768,3,1,fail,376,2026-01-21
U00768,3,2,fail,197,2026-01-23
U00768,3,3,complete,95,2026-01-15
U00768,4,1,fail,255,2026-01-01
U00768,4,2,fail,276,2026-01-12
U00768,4,3,fail,201,2026-01-28
U00768,4,4,fail,310,2026-01-20
U00768,4,5,fail,70,2026-01-02
U00768,4,6,fail,391,2026-01-17
U00768,4,7,fail,371,2026-01-28
U00768,4,8,complete,225,2026-01-17
U00768,5,1,complete,113,2026-01-24
U00768,6,1,fail,130,2026-01-20
U00768,6,2,fail,55,2026-01-10
U00768,6,3,complete,228,2026-01-24
U00768,7,1,fail,148,2026-01-01
U00768,7,2,complete,265,2026-01-03
U00768,8,1,complete,384,2026-01-01
U00768,9,1,complete,278,2026-01-09
U00768,10,1,complete,177,2026-01-27
U00769,1,1,fail,273,2026-01-07
U00769,1,2,fail,306,2026-01-30
U00769,1,3,complete,79,2026-01-25
U00769,2,1,fail,107,2026-01-25
U00769,2,2,complete,133,2026-01-15
U00769,3,1,fail,332,2026-01-18
U00769,3,2,complete,124,2026-01-03
U00769,4,1,complete,161,2026-01-29
U00769,5,1,fail,135,2026-01-10
U00769,5,2,fail,178,2026-01-18
U00769,5,3,complete,272,2026-01-25
U00769,6,1,fail,40,2026-01-24
U00769,6,2,fail,373,2026-01-09
U00769,6,3,fail,271,2026-01-07
U00769,6,4,fail,233,2026-01-29
U00769,6,5,complete,113,2026-01-21
U00769,7,1,fail,396,2026-01-04
U00769,7,2,fail,161,2026-01-11
U00769,7,3,fail,384,2026-01-09
U00769,7,4,complete,74,2026-01-07
U00769,8,1,complete,363,2026-01-25
U00769,9,1,complete,346,2026-01-24
U00769,10,1,complete,212,2026-01-30
U00770,1,1,complete,67,2026-01-09
U00770,2,1,fail,343,2026-01-23
U00770,2,2,fail,265,2026-01-29
U00770,2,3,fail,350,2026-01-02
U00770,2,4,fail,302,2026-01-11
U00770,2,5,fail,173,2026-01-05
U00770,2,6,complete,132,2026-01-21
U00770,3,1,complete,56,2026-01-30
U00770,4,1,complete,342,2026-01-11
U00770,5,1,complete,284,2026-01-29
U00770,6,1,complete,280,2026-01-09
U00770,7,1,complete,363,2026-01-25
U00770,8,1,complete,133,2026-01-04
U00770,9,1,complete,46,2026-01-18
U00770,10,1,complete,118,2026-01-26
U00771,1,1,fail,290,2026-01-02
U00771,1,2,fail,246,2026-01-22
U00771,1,3,fail,362,2026-01-04
U00771,1,4,fail,108,2026-01-12
U00771,1,5,complete,378,2026-01-12
U00771,2,1,complete,86,2026-01-27
U00771,3,1,complete,346,2026-01-23
U00771,4,1,fail,160,2026-01-03
U00771,4,2,complete,284,2026-01-05
U00771,5,1,fail,207,2026-01-06
U00771,5,2,complete,82,2026-01-08
U00771,6,1,fail,204,2026-01-04
U00771,6,2,complete,179,2026-01-18
U00771,7,1,complete,207,2026-01-11
U00771,8,1,complete,102,2026-01-29
U00771,9,1,complete,335,2026-01-29
U00771,10,1,fail,392,2026-01-17
U00771,10,2,complete,211,2026-01-20
U00772,1,1,complete,135,2026-01-21
U00772,2,1,complete,333,2026-01-26
U00772,3,1,complete,115,2026-01-11
U00772,4,1,complete,270,2026-01-05
U00772,5,1,complete,311,2026-01-10
U00772,6,1,complete,365,2026-01-13
U00772,7,1,fail,178,2026-01-28
U00772,7,2,fail,289,2026-01-20
U00772,7,3,complete,164,2026-01-30
U00772,8,1,fail,248,2026-01-18
U00772,8,2,complete,291,2026-01-18
U00772,9,1,fail,337,2026-01-28
U00772,9,2,fail,298,2026-01-15
U00772,9,3,complete,206,2026-01-11
U00772,10,1,complete,176,2026-01-20
U00773,1,1,fail,289,2026-01-21
U00773,1,2,fail,62,2026-01-10
U00773,1,3,complete,308,2026-01-21
U00773,2,1,complete,223,2026-01-27
U00773,3,1,fail,42,2026-01-14
U00773,3,2,fail,271,2026-01-29
U00773,3,3,fail,233,2026-01-18
U00773,3,4,fail,213,2026-01-12
U00773,3,5,complete,352,2026-01-17
U00773,4,1,fail,359,2026-01-10
U00773,4,2,complete,181,2026-01-10
U00773,5,1,fail,359,2026-01-09
U00773,5,2,fail,236,2026-01-09
U00773,5,3,fail,159,2026-01-05
U00773,5,4,fail,265,2026-01-25
U00773,5,5,fail,158,2026-01-18
U00773,5,6,complete,211,2026-01-14
U00773,6,1,fail,371,2026-01-27
U00773,6,2,complete,299,2026-01-11
U00773,7,1,fail,273,2026-01-10
U00773,7,2,fail,97,2026-01-22
U00773,7,3,fail,59,2026-01-04
U00773,7,4,fail,53,2026-01-20
U00773,7,5,complete,342,2026-01-15
U00773,8,1,fail,139,2026-01-15
U00773,8,2,fail,344,2026-01-23
U00773,8,3,fail,134,2026-01-18
U00773,8,4,fail,86,2026-01-04
U00773,8,5,fail,302,2026-01-06
U00773,8,6,complete,57,2026-01-22
U00773,9,1,fail,55,2026-01-30
U00773,9,2,complete,140,2026-01-30
U00773,10,1,fail,236,2026-01-10
U00773,10,2,complete,245,2026-01-27
U00774,1,1,complete,75,2026-01-07
U00774,2,1,fail,77,2026-01-15
U00774,2,2,fail,113,2026-01-16
U00774,2,3,fail,206,2026-01-27
U00774,2,4,fail,259,2026-01-24
U00774,2,5,complete,360,2026-01-17
U00774,3,1,complete,180,2026-01-08
U00774,4,1,complete,143,2026-01-17
U00774,5,1,complete,256,2026-01-11
U00774,6,1,fail,275,2026-01-03
U00774,6,2,fail,210,2026-01-09
U00774,6,3,fail,106,2026-01-14
U00774,6,4,fail,235,2026-01-28
U00774,6,5,fail,194,2026-01-05
U00774,6,6,complete,251,2026-01-09
U00774,7,1,fail,82,2026-01-01
U00774,7,2,complete,215,2026-01-25
U00774,8,1,fail,362,2026-01-28
U00774,8,2,complete,244,2026-01-15
U00774,9,1,fail,95,2026-01-27
U00774,9,2,fail,269,2026-01-26
U00774,9,3,fail,86,2026-01-20
U00774,9,4,fail,85,2026-01-22
U00774,9,5,complete,193,2026-01-18
U00774,10,1,fail,197,2026-01-01
U00774,10,2,fail,74,2026-01-11
U00774,10,3,fail,309,2026-01-03
U00774,10,4,complete,46,2026-01-13
U00775,1,1,fail,227,2026-01-21
U00775,1,2,complete,308,2026-01-26
U00775,2,1,fail,87,2026-01-12
U00775,2,2,fail,388,2026-01-01
U00775,2,3,fail,199,2026-01-23
U00775,2,4,fail,163,2026-01-24
U00775,2,5,complete,71,2026-01-17
U00775,3,1,complete,300,2026-01-29
U00775,4,1,fail,270,2026-01-03
U00775,4,2,complete,330,2026-01-01
U00775,5,1,complete,215,2026-01-18
U00775,6,1,fail,396,2026-01-05
U00775,6,2,complete,55,2026-01-27
U00775,7,1,fail,285,2026-01-29
U00775,7,2,fail,125,2026-01-17
U00775,7,3,fail,230,2026-01-03
U00775,7,4,complete,214,2026-01-17
U00775,8,1,fail,127,2026-01-23
U00775,8,2,complete,105,2026-01-04
U00775,9,1,fail,366,2026-01-04
U00775,9,2,fail,303,2026-01-04
U00775,9,3,fail,195,2026-01-02
U00775,9,4,fail,186,2026-01-21
U00775,9,5,fail,332,2026-01-20
U00775,9,6,complete,99,2026-01-01
U00775,10,1,complete,337,2026-01-25
U00776,1,1,complete,154,2026-01-25
U00776,2,1,fail,77,2026-01-10
U00776,2,2,fail,282,2026-01-30
U00776,2,3,fail,389,2026-01-20
U00776,2,4,fail,172,2026-01-13
U00776,2,5,fail,336,2026-01-08
U00776,2,6,fail,157,2026-01-29
U00776,2,7,fail,243,2026-01-13
U00776,2,8,complete,144,2026-01-16
U00776,3,1,complete,254,2026-01-10
U00776,4,1,fail,60,2026-01-02
U00776,4,2,complete,300,2026-01-06
U00776,5,1,fail,170,2026-01-21
U00776,5,2,fail,57,2026-01-28
U00776,5,3,fail,67,2026-01-14
U00776,5,4,complete,367,2026-01-24
U00776,6,1,complete,152,2026-01-30
U00776,7,1,complete,222,2026-01-26
U00776,8,1,fail,95,2026-01-06
U00776,8,2,complete,174,2026-01-15
U00776,9,1,fail,287,2026-01-16
U00776,9,2,complete,166,2026-01-09
U00776,10,1,fail,146,2026-01-04
U00776,10,2,fail,44,2026-01-14
U00776,10,3,fail,306,2026-01-22
U00776,10,4,complete,56,2026-01-11
U00777,1,1,fail,78,2026-01-02
U00777,1,2,complete,192,2026-01-24
U00777,2,1,fail,80,2026-01-08
U00777,2,2,fail,211,2026-01-10
U00777,2,3,fail,188,2026-01-11
U00777,2,4,complete,64,2026-01-08
U00777,3,1,fail,50,2026-01-12
U00777,3,2,fail,264,2026-01-16
U00777,3,3,fail,53,2026-01-24
U00777,3,4,complete,371,2026-01-23
U00777,4,1,complete,286,2026-01-09
U00777,5,1,fail,240,2026-01-14
U00777,5,2,fail,226,2026-01-05
U00777,5,3,fail,226,2026-01-03
U00777,5,4,fail,378,2026-01-19
U00777,5,5,complete,186,2026-01-26
U00777,6,1,fail,320,2026-01-07
U00777,6,2,fail,133,2026-01-24
U00777,6,3,fail,307,2026-01-28
U00777,6,4,fail,109,2026-01-10
U00777,6,5,fail,254,2026-01-28
U00777,6,6,fail,117,2026-01-17
U00777,6,7,drop,347,2026-01-09
U00778,1,1,complete,369,2026-01-17
U00778,2,1,fail,200,2026-01-19
U00778,2,2,complete,354,2026-01-07
U00778,3,1,fail,366,2026-01-25
U00778,3,2,fail,101,2026-01-02
U00778,3,3,complete,320,2026-01-27
U00778,4,1,fail,267,2026-01-16
U00778,4,2,fail,222,2026-01-14
U00778,4,3,fail,196,2026-01-26
U00778,4,4,fail,188,2026-01-11
U00778,4,5,complete,237,2026-01-22
U00778,5,1,fail,45,2026-01-14
U00778,5,2,complete,203,2026-01-18
U00778,6,1,complete,126,2026-01-27
U00778,7,1,fail,86,2026-01-21
U00778,7,2,fail,192,2026-01-03
U00778,7,3,fail,92,2026-01-18
U00778,7,4,fail,106,2026-01-17
U00778,7,5,fail,324,2026-01-03
U00778,7,6,complete,202,2026-01-18
U00778,8,1,complete,68,2026-01-25
U00778,9,1,fail,352,2026-01-16
U00778,9,2,complete,363,2026-01-28
U00778,10,1,fail,97,2026-01-12
U00778,10,2,fail,282,2026-01-05
U00778,10,3,fail,363,2026-01-24
U00778,10,4,complete,169,2026-01-03
U00779,1,1,fail,303,2026-01-09
U00779,1,2,fail,399,2026-01-12
U00779,1,3,fail,396,2026-01-24
U00779,1,4,fail,283,2026-01-29
U00779,1,5,fail,134,2026-01-02
U00779,1,6,complete,131,2026-01-24
U00779,2,1,fail,371,2026-01-15
U00779,2,2,complete,293,2026-01-29
U00779,3,1,complete,84,2026-01-03
U00779,4,1,complete,163,2026-01-18
U00779,5,1,complete,100,2026-01-25
U00779,6,1,complete,44,2026-01-26
U00779,7,1,fail,355,2026-01-13
U00779,7,2,complete,335,2026-01-03
U00779,8,1,complete,234,2026-01-11
U00779,9,1,fail,67,2026-01-23
U00779,9,2,fail,288,2026-01-07
U00779,9,3,fail,182,2026-01-07
U00779,9,4,fail,59,2026-01-28
U00779,9,5,fail,59,2026-01-28
U00779,9,6,complete,266,2026-01-26
U00779,10,1,fail,204,2026-01-20
U00779,10,2,fail,209,2026-01-09
U00779,10,3,fail,69,2026-01-30
U00779,10,4,fail,254,2026-01-04
U00779,10,5,complete,62,2026-01-21
U00780,1,1,fail,143,2026-01-17
U00780,1,2,fail,193,2026-01-07
U00780,1,3,fail,82,2026-01-18
U00780,1,4,complete,347,2026-01-14
U00780,2,1,fail,151,2026-01-24
U00780,2,2,fail,361,2026-01-04
U00780,2,3,fail,371,2026-01-01
U00780,2,4,fail,393,2026-01-03
U00780,2,5,complete,238,2026-01-04
U00780,3,1,fail,71,2026-01-01
U00780,3,2,fail,321,2026-01-13
U00780,3,3,complete,178,2026-01-25
U00780,4,1,complete,203,2026-01-06
U00780,5,1,complete,327,2026-01-06
U00780,6,1,complete,160,2026-01-25
U00780,7,1,fail,60,2026-01-09
U00780,7,2,complete,337,2026-01-11
U00780,8,1,fail,393,2026-01-14
U00780,8,2,fail,125,2026-01-25
U00780,8,3,fail,233,2026-01-07
U00780,8,4,fail,365,2026-01-02
U00780,8,5,fail,273,2026-01-05
U00780,8,6,complete,174,2026-01-15
U00780,9,1,fail,281,2026-01-17
U00780,9,2,complete,237,2026-01-12
U00780,10,1,fail,314,2026-01-28
U00780,10,2,complete,297,2026-01-13
U00781,1,1,fail,313,2026-01-23
U00781,1,2,fail,373,2026-01-14
U00781,1,3,fail,329,2026-01-16
U00781,1,4,complete,243,2026-01-24
U00781,2,1,fail,388,2026-01-10
U00781,2,2,complete,137,2026-01-19
U00781,3,1,complete,282,2026-01-15
U00781,4,1,fail,308,2026-01-09
U00781,4,2,fail,83,2026-01-25
U00781,4,3,fail,116,2026-01-18
U00781,4,4,complete,353,2026-01-19
U00781,5,1,fail,216,2026-01-27
U00781,5,2,fail,174,2026-01-03
U00781,5,3,fail,373,2026-01-28
U00781,5,4,fail,380,2026-01-27
U00781,5,5,complete,48,2026-01-10
U00781,6,1,complete,159,2026-01-18
U00781,7,1,complete,358,2026-01-17
U00781,8,1,complete,175,2026-01-08
U00781,9,1,fail,293,2026-01-13
U00781,9,2,fail,320,2026-01-21
U00781,9,3,fail,198,2026-01-20
U00781,9,4,fail,157,2026-01-09
U00781,9,5,complete,232,2026-01-01
U00781,10,1,fail,226,2026-01-08
U00781,10,2,fail,117,2026-01-26
U00781,10,3,fail,373,2026-01-22
U00781,10,4,fail,60,2026-01-29
U00781,10,5,complete,199,2026-01-09
U00782,1,1,complete,179,2026-01-25
U00782,2,1,complete,195,2026-01-25
U00782,3,1,fail,243,2026-01-17
U00782,3,2,complete,90,2026-01-07
U00782,4,1,complete,93,2026-01-09
U00782,5,1,fail,372,2026-01-09
U00782,5,2,complete,100,2026-01-27
U00782,6,1,fail,59,2026-01-12
U00782,6,2,fail,369,2026-01-15
U00782,6,3,complete,223,2026-01-14
U00782,7,1,complete,81,2026-01-30
U00782,8,1,fail,53,2026-01-05
U00782,8,2,fail,336,2026-01-13
U00782,8,3,complete,308,2026-01-02
U00782,9,1,complete,342,2026-01-24
U00782,10,1,fail,390,2026-01-12
U00782,10,2,fail,316,2026-01-04
U00782,10,3,complete,203,2026-01-02
U00783,1,1,fail,277,2026-01-27
U00783,1,2,complete,388,2026-01-29
U00783,2,1,fail,199,2026-01-08
U00783,2,2,fail,164,2026-01-26
U00783,2,3,fail,145,2026-01-11
U00783,2,4,complete,396,2026-01-01
U00783,3,1,fail,71,2026-01-06
U00783,3,2,complete,374,2026-01-15
U00783,4,1,fail,256,2026-01-01
U00783,4,2,fail,114,2026-01-24
U00783,4,3,complete,320,2026-01-20
U00783,5,1,fail,85,2026-01-09
U00783,5,2,fail,176,2026-01-01
U00783,5,3,complete,127,2026-01-21
U00783,6,1,complete,392,2026-01-01
U00783,7,1,complete,343,2026-01-17
U00783,8,1,fail,354,2026-01-30
U00783,8,2,fail,354,2026-01-27
U00783,8,3,fail,64,2026-01-21
U00783,8,4,fail,117,2026-01-18
U00783,8,5,fail,387,2026-01-24
U00783,8,6,fail,235,2026-01-23
U00783,8,7,fail,387,2026-01-06
U00783,8,8,drop,208,2026-01-06
U00784,1,1,complete,175,2026-01-01
U00784,2,1,complete,313,2026-01-30
U00784,3,1,fail,162,2026-01-28
U00784,3,2,complete,50,2026-01-06
U00784,4,1,fail,267,2026-01-22
U00784,4,2,fail,323,2026-01-19
U00784,4,3,fail,180,2026-01-19
U00784,4,4,fail,337,2026-01-29
U00784,4,5,fail,355,2026-01-09
U00784,4,6,fail,79,2026-01-03
U00784,4,7,fail,91,2026-01-02
U00784,4,8,fail,57,2026-01-22
U00784,4,9,drop,309,2026-01-19
U00785,1,1,complete,390,2026-01-03
U00785,2,1,fail,356,2026-01-02
U00785,2,2,complete,388,2026-01-06
U00785,3,1,fail,202,2026-01-16
U00785,3,2,fail,260,2026-01-11
U00785,3,3,complete,125,2026-01-01
U00785,4,1,fail,369,2026-01-03
U00785,4,2,complete,323,2026-01-23
U00785,5,1,fail,260,2026-01-02
U00785,5,2,complete,150,2026-01-26
U00785,6,1,fail,136,2026-01-27
U00785,6,2,complete,361,2026-01-10
U00785,7,1,complete,261,2026-01-22
U00785,8,1,fail,383,2026-01-26
U00785,8,2,fail,305,2026-01-02
U00785,8,3,fail,157,2026-01-27
U00785,8,4,complete,361,2026-01-27
U00785,9,1,fail,40,2026-01-25
U00785,9,2,fail,163,2026-01-05
U00785,9,3,complete,371,2026-01-21
U00785,10,1,complete,208,2026-01-02
U00786,1,1,fail,105,2026-01-21
U00786,1,2,fail,360,2026-01-30
U00786,1,3,fail,322,2026-01-30
U00786,1,4,complete,295,2026-01-01
U00786,2,1,fail,279,2026-01-25
U00786,2,2,fail,296,2026-01-05
U00786,2,3,complete,110,2026-01-20
U00786,3,1,complete,365,2026-01-26
U00786,4,1,fail,206,2026-01-14
U00786,4,2,fail,59,2026-01-26
U00786,4,3,fail,230,2026-01-26
U00786,4,4,fail,141,2026-01-09
U00786,4,5,fail,136,2026-01-12
U00786,4,6,fail,182,2026-01-13
U00786,4,7,fail,223,2026-01-09
U00786,4,8,fail,363,2026-01-29
U00786,4,9,drop,332,2026-01-10
U00787,1,1,complete,166,2026-01-04
U00787,2,1,complete,370,2026-01-25
U00787,3,1,fail,222,2026-01-05
U00787,3,2,complete,96,2026-01-19
U00787,4,1,fail,343,2026-01-27
U00787,4,2,fail,222,2026-01-15
U00787,4,3,complete,208,2026-01-10
U00787,5,1,complete,69,2026-01-25
U00787,6,1,fail,350,2026-01-20
U00787,6,2,complete,139,2026-01-08
U00787,7,1,complete,392,2026-01-23
U00787,8,1,complete,121,2026-01-28
U00787,9,1,fail,318,2026-01-03
U00787,9,2,fail,105,2026-01-14
U00787,9,3,complete,186,2026-01-05
U00787,10,1,complete,135,2026-01-26
U00788,1,1,fail,245,2026-01-07
U00788,1,2,complete,370,2026-01-03
U00788,2,1,complete,397,2026-01-22
U00788,3,1,fail,276,2026-01-14
U00788,3,2,fail,389,2026-01-15
U00788,3,3,fail,253,2026-01-10
U00788,3,4,complete,310,2026-01-28
U00788,4,1,fail,40,2026-01-15
U00788,4,2,fail,150,2026-01-21
U00788,4,3,complete,355,2026-01-18
U00788,5,1,fail,249,2026-01-11
U00788,5,2,complete,333,2026-01-26
U00788,6,1,fail,351,2026-01-29
U00788,6,2,fail,251,2026-01-28
U00788,6,3,complete,126,2026-01-24
U00788,7,1,fail,156,2026-01-03
U00788,7,2,fail,209,2026-01-22
U00788,7,3,fail,315,2026-01-03
U00788,7,4,fail,393,2026-01-06
